aircraft_id,time_id,total_flight_hours,total_flight_cycles
XY-AGF,59,4.0,2
XY-AGF,60,1.0,1
XY-AGF,61,2.0,1
XY-AGF,62,3.0,2
XY-AGF,63,7.0,4
XY-AGF,64,3.0,2
XY-AGF,65,8.0,2
XY-AGF,66,5.0,1
XY-AGF,67,2.0,2
XY-AGF,69,5.0,3
XY-AGF,71,4.0,1
XY-AGF,72,1.0,1
XY-AGF,73,1.0,1
XY-AGF,74,4.0,2
XY-AGF,75,5.0,1
XY-AGF,76,6.0,2
XY-AGF,77,4.0,2
XY-AGF,78,12.0,3
XY-AGF,79,1.0,1
XY-AGF,80,3.0,1
XY-AGF,81,2.0,1
XY-AGF,82,2.0,2
XY-AGF,83,6.0,3
XY-AGF,84,3.0,1
XY-AGF,88,5.0,1
XY-AGF,89,2.0,2
XY-AGF,91,4.0,2
XY-AGF,93,8.0,2
XY-AGF,94,4.0,2
XY-AGF,95,10.0,2
XY-AGF,96,4.0,2
XY-AGF,97,5.0,1
XY-AGF,98,5.0,2
XY-AGF,100,3.0,1
XY-AGF,101,7.0,3
XY-AGF,102,5.0,2
XY-AGF,103,3.0,1
XY-AGF,104,3.0,1
XY-AGF,105,4.0,1
XY-AGF,106,5.0,1
XY-AGF,107,8.0,4
XY-AGF,108,5.0,1
XY-AGF,110,8.0,2
XY-AGF,113,3.0,2
XY-AGF,114,4.0,2
XY-AGF,115,1.0,1
XY-AGF,116,2.0,1
XY-AGF,117,2.0,2
XY-AGF,118,6.0,2
XY-AGF,119,2.0,2
XY-AGF,121,3.0,1
XY-AGF,122,2.0,1
XY-AGF,123,3.0,2
XY-AGF,124,5.0,2
XY-AGF,125,4.0,3
XY-AGF,126,4.0,1
XY-AGF,127,1.0,1
XY-AGF,128,3.0,3
XY-AGF,130,5.0,2
XY-AGF,131,3.0,1
XY-AGF,132,8.0,2
XY-AGF,133,1.0,1
XY-AGF,135,1.0,1
XY-AGF,136,1.0,1
XY-AGF,137,3.0,1
XY-AGF,138,4.0,1
XY-AGF,139,2.0,2
XY-AGF,141,4.0,1
XY-AGF,142,4.0,1
XY-AGF,143,1.0,1
XY-AGF,144,7.0,2
XY-AGF,146,5.0,1
XY-AGF,148,1.0,1
XY-AGF,149,4.0,2
XY-AGF,150,11.0,3
XY-AGF,151,9.0,4
XY-AGF,154,6.0,2
XY-AGF,155,4.0,1
XY-AGF,157,5.0,1
XY-AGF,158,6.0,2
XY-AGF,159,4.0,1
XY-AGF,160,6.0,2
XY-AGF,163,3.0,1
XY-AGF,164,6.0,2
XY-AGF,165,5.0,1
XY-AGF,166,9.0,2
XY-AGF,169,5.0,3
XY-AGF,170,2.0,2
XY-AGF,171,2.0,1
XY-AGF,172,5.0,1
XY-AGF,173,3.0,2
XY-AGF,174,1.0,1
XY-AGF,175,2.0,2
XY-AGF,176,3.0,2
XY-AGF,178,2.0,2
XY-AGF,179,3.0,2
XY-AGF,180,5.0,1
XY-AGF,181,3.0,2
XY-AGF,183,2.0,2
XY-AGF,184,1.0,1
XY-AGF,185,7.0,3
XY-AGF,187,2.0,1
XY-AGF,188,3.0,1
XY-AGF,189,1.0,1
XY-AGF,190,4.0,3
XY-AGF,191,1.0,1
XY-AGF,192,1.0,1
XY-AGF,193,7.0,4
XY-AGF,194,4.0,2
XY-AGF,195,2.0,1
XY-AGF,196,1.0,1
XY-AGF,197,2.0,2
XY-AGF,198,6.0,2
XY-AGF,199,5.0,2
XY-AGF,200,6.0,2
XY-AGF,201,4.0,2
XY-AGF,203,2.0,2
XY-AGF,204,2.0,1
XY-AGF,205,3.0,1
XY-AGF,206,5.0,2
XY-AGF,207,1.0,1
XY-AGF,208,1.0,1
XY-AGF,209,1.0,1
XY-AGF,210,5.0,1
XY-AGF,211,2.0,2
XY-AGF,212,1.0,1
XY-AGF,213,5.0,2
XY-AGF,215,3.0,1
XY-AGF,216,2.0,2
XY-AGF,218,2.0,1
XY-AGF,219,5.0,1
XY-AGF,220,2.0,2
XY-AGF,221,5.0,1
XY-AGF,223,7.0,2
XY-AGF,224,3.0,1
XY-AGF,225,7.0,4
XY-AGF,226,2.0,2
XY-AGF,227,7.0,2
XY-AGF,228,4.0,2
XY-AGF,229,1.0,1
XY-AGF,230,2.0,2
XY-AGF,231,10.0,4
XY-AGF,232,8.0,3
XY-AGF,233,3.0,2
XY-AGF,234,5.0,1
XY-AGF,235,1.0,1
XY-AGF,239,2.0,1
XY-AGF,240,1.0,1
XY-AGF,241,2.0,1
XY-AGF,242,4.0,1
XY-AGF,243,1.0,1
XY-AGF,244,6.0,3
XY-AGF,245,3.0,1
XY-AGF,246,2.0,2
XY-AGF,247,4.0,2
XY-AGF,249,3.0,2
XY-AGF,250,5.0,1
XY-AGF,251,5.0,3
XY-AGF,252,6.0,2
XY-AGF,253,8.0,2
XY-AGF,254,9.0,2
XY-AGF,255,3.0,1
XY-AGF,256,1.0,1
XY-AGF,257,1.0,1
XY-AGF,259,1.0,1
XY-AGF,260,8.0,2
XY-AGF,261,3.0,1
XY-AGF,263,3.0,1
XY-AGF,264,4.0,2
XY-AGF,265,1.0,1
XY-AGF,266,2.0,2
XY-AGF,267,1.0,1
XY-AGF,268,6.0,3
XY-AGF,269,2.0,1
XY-AGF,270,2.0,1
XY-AGF,271,3.0,1
XY-AGF,272,6.0,2
XY-AGF,273,4.0,1
XY-AGF,274,5.0,1
XY-AGF,275,2.0,1
XY-AGF,276,8.0,3
XY-AGF,278,3.0,1
XY-AGF,280,1.0,1
XY-AGF,281,7.0,3
XY-AGF,282,1.0,1
XY-AGF,283,5.0,2
XY-AGF,284,5.0,1
XY-AGF,285,1.0,1
XY-AGF,286,11.0,4
XY-AGF,287,9.0,3
XY-AGF,288,1.0,1
XY-AGF,290,9.0,3
XY-AGF,292,3.0,1
XY-AGF,293,4.0,1
XY-AGF,294,9.0,3
XY-AGF,295,3.0,2
XY-AGF,297,3.0,2
XY-AGF,298,1.0,1
XY-AGF,300,2.0,2
XY-AGF,301,2.0,1
XY-AGF,302,6.0,2
XY-AGF,303,5.0,2
XY-AGF,304,4.0,1
XY-AGF,306,6.0,4
XY-AGF,307,10.0,3
XY-AGF,308,1.0,1
XY-AGF,309,3.0,3
XY-AGF,310,8.0,3
XY-AGF,311,3.0,2
XY-AGF,312,4.0,1
XY-AGF,313,5.0,1
XY-AGF,314,4.0,3
XY-AGF,315,1.0,1
XY-AGF,316,6.0,2
XY-AGF,317,4.0,1
XY-AGF,318,4.0,2
XY-AGF,320,4.0,2
XY-AGF,321,6.0,3
XY-AGF,322,3.0,1
XY-AGF,323,3.0,1
XY-AGF,324,2.0,1
XY-AGF,326,6.0,2
XY-AGF,327,4.0,1
XY-AGF,328,1.0,1
XY-AGF,329,4.0,3
XY-AGF,330,5.0,2
XY-AGF,332,1.0,1
XY-AGF,333,4.0,2
XY-AGF,334,5.0,3
XY-AGF,335,2.0,1
XY-AGF,336,5.0,1
XY-AGF,337,7.0,2
XY-AGF,338,2.0,1
XY-AGF,339,3.0,1
XY-AGF,341,8.0,3
XY-AGF,342,1.0,1
XY-AGF,343,5.0,2
XY-AGF,344,6.0,2
XY-AGF,345,2.0,2
XY-AGF,347,1.0,1
XY-AGF,349,5.0,1
XY-AGF,350,9.0,2
XY-AGF,353,4.0,2
XY-AGF,355,6.0,2
XY-AGF,358,6.0,2
XY-AGF,359,6.0,2
XY-AGF,360,4.0,1
XY-AGF,361,5.0,2
XY-AGF,362,4.0,1
XY-AGF,363,2.0,2
XY-AGF,364,2.0,1
XY-ALX,1,1.0,1
XY-ALX,2,5.0,2
XY-ALX,3,4.0,2
XY-ALX,5,2.0,2
XY-ALX,6,4.0,3
XY-ALX,7,5.0,1
XY-ALX,8,7.0,2
XY-ALX,9,1.0,1
XY-ALX,10,1.0,1
XY-ALX,12,2.0,2
XY-ALX,13,3.0,2
XY-ALX,14,6.0,3
XY-ALX,15,2.0,2
XY-ALX,16,8.0,3
XY-ALX,17,5.0,1
XY-ALX,18,1.0,1
XY-ALX,19,3.0,1
XY-ALX,20,2.0,2
XY-ALX,21,7.0,2
XY-ALX,23,4.0,2
XY-ALX,27,3.0,2
XY-ALX,28,9.0,2
XY-ALX,29,2.0,2
XY-ALX,30,6.0,2
XY-ALX,31,1.0,1
XY-ALX,32,3.0,1
XY-ALX,33,4.0,2
XY-ALX,34,2.0,1
XY-ALX,35,4.0,2
XY-ALX,36,5.0,2
XY-ALX,38,2.0,1
XY-ALX,39,5.0,1
XY-ALX,40,7.0,3
XY-ALX,41,7.0,2
XY-ALX,42,5.0,2
XY-ALX,44,9.0,2
XY-ALX,46,3.0,2
XY-ALX,47,4.0,2
XY-ALX,48,7.0,2
XY-ALX,49,8.0,2
XY-ALX,50,1.0,1
XY-ALX,51,5.0,2
XY-ALX,54,2.0,1
XY-ALX,55,3.0,1
XY-ALX,56,7.0,2
XY-ALX,57,1.0,1
XY-ALX,59,5.0,2
XY-ALX,60,1.0,1
XY-ALX,62,3.0,1
XY-ALX,63,1.0,1
XY-ALX,64,6.0,2
XY-ALX,66,7.0,3
XY-ALX,67,1.0,1
XY-ALX,68,4.0,2
XY-ALX,70,10.0,3
XY-ALX,71,1.0,1
XY-ALX,73,4.0,1
XY-ALX,75,6.0,2
XY-ALX,76,3.0,1
XY-ALX,77,6.0,2
XY-ALX,78,3.0,3
XY-ALX,79,5.0,3
XY-ALX,80,8.0,2
XY-ALX,82,11.0,4
XY-ALX,84,2.0,2
XY-ALX,85,1.0,1
XY-ALX,87,5.0,2
XY-ALX,88,4.0,2
XY-ALX,89,2.0,1
XY-ALX,90,2.0,1
XY-ALX,92,6.0,2
XY-ALX,93,8.0,2
XY-ALX,94,7.0,2
XY-ALX,96,14.0,3
XY-ALX,98,2.0,2
XY-ALX,99,6.0,2
XY-ALX,100,6.0,4
XY-ALX,101,2.0,1
XY-ALX,102,4.0,2
XY-ALX,104,2.0,2
XY-ALX,105,3.0,1
XY-ALX,107,4.0,1
XY-ALX,108,7.0,2
XY-ALX,109,1.0,1
XY-ALX,111,11.0,3
XY-ALX,112,2.0,2
XY-ALX,113,2.0,1
XY-ALX,114,11.0,3
XY-ALX,116,2.0,1
XY-ALX,117,4.0,2
XY-ALX,118,2.0,1
XY-ALX,119,3.0,2
XY-ALX,120,5.0,2
XY-ALX,121,3.0,2
XY-ALX,122,8.0,2
XY-ALX,123,1.0,1
XY-ALX,125,1.0,1
XY-ALX,126,4.0,2
XY-ALX,127,2.0,1
XY-ALX,128,3.0,2
XY-ALX,129,4.0,1
XY-ALX,130,1.0,1
XY-ALX,131,2.0,2
XY-ALX,132,6.0,2
XY-ALX,133,2.0,1
XY-ALX,134,2.0,2
XY-ALX,135,5.0,2
XY-ALX,136,2.0,1
XY-ALX,137,5.0,2
XY-ALX,138,3.0,1
XY-ALX,139,1.0,1
XY-ALX,140,5.0,2
XY-ALX,141,5.0,2
XY-ALX,142,3.0,2
XY-ALX,143,4.0,1
XY-ALX,145,2.0,1
XY-ALX,146,9.0,2
XY-ALX,147,4.0,1
XY-ALX,149,1.0,1
XY-ALX,151,1.0,1
XY-ALX,153,3.0,2
XY-ALX,154,2.0,1
XY-ALX,155,1.0,1
XY-ALX,156,2.0,2
XY-ALX,158,1.0,1
XY-ALX,160,1.0,1
XY-ALX,161,4.0,2
XY-ALX,162,2.0,2
XY-ALX,164,5.0,2
XY-ALX,165,2.0,2
XY-ALX,166,3.0,1
XY-ALX,168,2.0,2
XY-ALX,169,2.0,1
XY-ALX,170,7.0,2
XY-ALX,173,4.0,2
XY-ALX,174,1.0,1
XY-ALX,176,2.0,1
XY-ALX,177,2.0,1
XY-ALX,179,1.0,1
XY-ALX,180,1.0,1
XY-ALX,181,3.0,1
XY-ALX,182,4.0,2
XY-ALX,184,5.0,1
XY-ALX,185,2.0,1
XY-ALX,186,1.0,1
XY-ALX,187,3.0,1
XY-ALX,188,1.0,1
XY-ALX,190,9.0,2
XY-ALX,192,6.0,3
XY-ALX,193,1.0,1
XY-ALX,194,9.0,2
XY-ALX,195,4.0,1
XY-ALX,196,5.0,1
XY-ALX,197,7.0,2
XY-ALX,199,10.0,3
XY-ALX,200,5.0,2
XY-ALX,201,1.0,1
XY-ALX,202,7.0,3
XY-ALX,203,2.0,1
XY-ALX,204,4.0,1
XY-ALX,205,3.0,2
XY-ALX,206,6.0,2
XY-ALX,207,1.0,1
XY-ALX,208,8.0,3
XY-ALX,209,4.0,1
XY-ALX,210,9.0,3
XY-ALX,211,2.0,1
XY-ALX,212,1.0,1
XY-ALX,213,5.0,2
XY-ALX,214,2.0,1
XY-ALX,215,3.0,2
XY-ALX,216,5.0,2
XY-ALX,217,5.0,2
XY-ALX,219,6.0,2
XY-ALX,220,7.0,2
XY-ALX,221,7.0,2
XY-ALX,222,5.0,1
XY-ALX,223,1.0,1
XY-ALX,225,3.0,1
XY-ALX,226,6.0,2
XY-ALX,227,1.0,1
XY-ALX,228,5.0,1
XY-ALX,229,3.0,1
XY-ALX,230,7.0,2
XY-ALX,231,5.0,2
XY-ALX,232,7.0,3
XY-ALX,233,1.0,1
XY-ALX,234,9.0,3
XY-ALX,235,6.0,2
XY-ALX,236,6.0,2
XY-ALX,237,2.0,1
XY-ALX,238,1.0,1
XY-ALX,240,9.0,2
XY-ALX,241,2.0,2
XY-ALX,242,3.0,2
XY-ALX,243,4.0,1
XY-ALX,246,6.0,3
XY-ALX,247,9.0,3
XY-ALX,248,6.0,3
XY-ALX,249,6.0,3
XY-ALX,250,7.0,2
XY-ALX,253,5.0,2
XY-ALX,255,2.0,1
XY-ALX,256,4.0,1
XY-ALX,257,5.0,1
XY-ALX,258,1.0,1
XY-ALX,260,8.0,2
XY-ALX,261,3.0,1
XY-ALX,262,5.0,2
XY-ALX,263,7.0,2
XY-ALX,264,10.0,4
XY-ALX,265,4.0,1
XY-ALX,266,3.0,2
XY-ALX,267,7.0,2
XY-ALX,268,6.0,2
XY-ALX,269,1.0,1
XY-ALX,270,6.0,2
XY-ALX,271,6.0,2
XY-ALX,272,1.0,1
XY-ALX,275,14.0,4
XY-ALX,276,4.0,2
XY-ALX,277,3.0,1
XY-ALX,278,6.0,3
XY-ALX,279,3.0,2
XY-ALX,280,1.0,1
XY-ALX,281,1.0,1
XY-ALX,283,4.0,1
XY-ALX,286,4.0,1
XY-ALX,287,6.0,3
XY-ALX,288,1.0,1
XY-ALX,290,4.0,2
XY-ALX,291,2.0,1
XY-ALX,293,3.0,2
XY-ALX,294,9.0,3
XY-ALX,295,3.0,1
XY-ALX,296,2.0,2
XY-ALX,298,2.0,1
XY-ALX,299,5.0,2
XY-ALX,300,5.0,1
XY-ALX,301,2.0,2
XY-ALX,302,2.0,1
XY-ALX,303,1.0,1
XY-ALX,305,1.0,1
XY-ALX,306,8.0,3
XY-ALX,307,9.0,3
XY-ALX,308,4.0,2
XY-ALX,309,6.0,3
XY-ALX,311,3.0,2
XY-ALX,313,2.0,1
XY-ALX,314,4.0,2
XY-ALX,315,4.0,2
XY-ALX,316,7.0,4
XY-ALX,317,1.0,1
XY-ALX,319,1.0,1
XY-ALX,320,1.0,1
XY-ALX,322,1.0,1
XY-ALX,324,9.0,3
XY-ALX,325,7.0,3
XY-ALX,327,2.0,1
XY-ALX,329,5.0,2
XY-ALX,330,3.0,2
XY-ALX,331,4.0,1
XY-ALX,332,4.0,1
XY-ALX,333,2.0,2
XY-ALX,334,1.0,1
XY-ALX,335,5.0,1
XY-ALX,336,1.0,1
XY-ALX,338,1.0,1
XY-ALX,339,4.0,1
XY-ALX,340,5.0,2
XY-ALX,341,1.0,1
XY-ALX,342,2.0,2
XY-ALX,343,5.0,1
XY-ALX,344,4.0,2
XY-ALX,347,3.0,1
XY-ALX,348,1.0,1
XY-ALX,350,5.0,2
XY-ALX,351,5.0,2
XY-ALX,352,6.0,2
XY-ALX,353,3.0,1
XY-ALX,354,1.0,1
XY-ALX,355,6.0,2
XY-ALX,356,3.0,2
XY-ALX,357,7.0,2
XY-ALX,358,5.0,2
XY-ALX,359,5.0,1
XY-ALX,360,3.0,1
XY-ALX,362,7.0,2
XY-ALX,364,7.0,4
XY-ANK,1,5.0,1
XY-ANK,5,9.0,2
XY-ANK,6,6.0,4
XY-ANK,8,5.0,1
XY-ANK,9,2.0,1
XY-ANK,10,8.0,3
XY-ANK,12,5.0,1
XY-ANK,13,2.0,1
XY-ANK,14,5.0,1
XY-ANK,15,1.0,1
XY-ANK,16,3.0,3
XY-ANK,19,6.0,2
XY-ANK,20,3.0,1
XY-ANK,21,11.0,3
XY-ANK,22,9.0,2
XY-ANK,23,5.0,2
XY-ANK,24,5.0,1
XY-ANK,25,1.0,1
XY-ANK,26,10.0,2
XY-ANK,28,11.0,3
XY-ANK,29,2.0,1
XY-ANK,30,4.0,2
XY-ANK,31,9.0,4
XY-ANK,33,3.0,1
XY-ANK,34,4.0,1
XY-ANK,35,3.0,2
XY-ANK,36,1.0,1
XY-ANK,37,1.0,1
XY-ANK,38,2.0,1
XY-ANK,42,12.0,3
XY-ANK,43,2.0,2
XY-ANK,47,8.0,2
XY-ANK,48,4.0,2
XY-ANK,49,1.0,1
XY-ANK,51,5.0,2
XY-ANK,54,2.0,2
XY-ANK,55,3.0,1
XY-ANK,56,2.0,1
XY-ANK,57,7.0,3
XY-ANK,58,4.0,2
XY-ANK,59,2.0,1
XY-ANK,61,2.0,1
XY-ANK,62,3.0,1
XY-ANK,64,2.0,1
XY-ANK,65,8.0,3
XY-ANK,67,3.0,2
XY-ANK,70,7.0,2
XY-ANK,72,2.0,1
XY-ANK,74,5.0,2
XY-ANK,75,4.0,1
XY-ANK,76,4.0,3
XY-ANK,77,1.0,1
XY-ANK,78,1.0,1
XY-ANK,79,1.0,1
XY-ANK,80,1.0,1
XY-ANK,81,2.0,1
XY-ANK,82,2.0,1
XY-ANK,83,1.0,1
XY-ANK,84,11.0,3
XY-ANK,85,5.0,1
XY-ANK,87,8.0,3
XY-ANK,88,1.0,1
XY-ANK,90,13.0,4
XY-ANK,91,4.0,2
XY-ANK,93,1.0,1
XY-ANK,94,11.0,3
XY-ANK,95,1.0,1
XY-ANK,96,3.0,2
XY-ANK,97,5.0,1
XY-ANK,98,2.0,1
XY-ANK,99,7.0,3
XY-ANK,100,8.0,2
XY-ANK,102,4.0,1
XY-ANK,104,2.0,2
XY-ANK,105,7.0,2
XY-ANK,106,4.0,3
XY-ANK,107,3.0,1
XY-ANK,108,1.0,1
XY-ANK,109,1.0,1
XY-ANK,110,1.0,1
XY-ANK,111,1.0,1
XY-ANK,113,8.0,2
XY-ANK,114,4.0,1
XY-ANK,115,1.0,1
XY-ANK,117,8.0,3
XY-ANK,119,1.0,1
XY-ANK,120,9.0,3
XY-ANK,121,1.0,1
XY-ANK,122,4.0,1
XY-ANK,123,9.0,3
XY-ANK,126,5.0,2
XY-ANK,127,4.0,1
XY-ANK,129,1.0,1
XY-ANK,130,7.0,2
XY-ANK,131,7.0,2
XY-ANK,132,9.0,2
XY-ANK,135,1.0,1
XY-ANK,137,5.0,1
XY-ANK,138,6.0,2
XY-ANK,139,7.0,2
XY-ANK,140,6.0,2
XY-ANK,141,5.0,3
XY-ANK,142,3.0,1
XY-ANK,143,8.0,2
XY-ANK,144,8.0,2
XY-ANK,146,5.0,1
XY-ANK,148,9.0,2
XY-ANK,149,4.0,1
XY-ANK,150,5.0,1
XY-ANK,151,10.0,2
XY-ANK,152,1.0,1
XY-ANK,154,1.0,1
XY-ANK,155,3.0,1
XY-ANK,156,2.0,1
XY-ANK,157,4.0,2
XY-ANK,158,2.0,1
XY-ANK,159,3.0,1
XY-ANK,160,2.0,1
XY-ANK,161,3.0,1
XY-ANK,162,1.0,1
XY-ANK,163,5.0,1
XY-ANK,165,1.0,1
XY-ANK,166,10.0,3
XY-ANK,167,5.0,1
XY-ANK,168,6.0,2
XY-ANK,169,1.0,1
XY-ANK,170,7.0,2
XY-ANK,171,7.0,2
XY-ANK,172,7.0,2
XY-ANK,173,2.0,2
XY-ANK,174,3.0,2
XY-ANK,175,3.0,1
XY-ANK,177,7.0,3
XY-ANK,178,8.0,2
XY-ANK,179,4.0,1
XY-ANK,180,7.0,2
XY-ANK,182,1.0,1
XY-ANK,183,9.0,4
XY-ANK,185,5.0,2
XY-ANK,187,2.0,2
XY-ANK,188,6.0,2
XY-ANK,189,3.0,1
XY-ANK,190,1.0,1
XY-ANK,191,4.0,1
XY-ANK,192,3.0,1
XY-ANK,194,4.0,3
XY-ANK,195,6.0,2
XY-ANK,196,2.0,1
XY-ANK,197,9.0,2
XY-ANK,198,5.0,2
XY-ANK,200,6.0,2
XY-ANK,202,9.0,2
XY-ANK,203,1.0,1
XY-ANK,204,7.0,2
XY-ANK,205,5.0,1
XY-ANK,206,3.0,1
XY-ANK,207,3.0,2
XY-ANK,208,7.0,2
XY-ANK,209,1.0,1
XY-ANK,210,1.0,1
XY-ANK,212,5.0,1
XY-ANK,213,5.0,2
XY-ANK,214,5.0,2
XY-ANK,215,10.0,3
XY-ANK,217,2.0,1
XY-ANK,218,1.0,1
XY-ANK,219,6.0,2
XY-ANK,220,5.0,1
XY-ANK,221,9.0,3
XY-ANK,222,5.0,3
XY-ANK,223,4.0,2
XY-ANK,224,5.0,2
XY-ANK,225,3.0,2
XY-ANK,226,7.0,2
XY-ANK,227,1.0,1
XY-ANK,228,2.0,2
XY-ANK,229,4.0,1
XY-ANK,230,2.0,2
XY-ANK,231,1.0,1
XY-ANK,232,5.0,3
XY-ANK,233,1.0,1
XY-ANK,234,4.0,1
XY-ANK,237,3.0,2
XY-ANK,238,1.0,1
XY-ANK,240,4.0,1
XY-ANK,241,3.0,1
XY-ANK,243,4.0,1
XY-ANK,244,1.0,1
XY-ANK,245,3.0,2
XY-ANK,246,1.0,1
XY-ANK,247,4.0,2
XY-ANK,248,3.0,3
XY-ANK,249,4.0,1
XY-ANK,251,6.0,2
XY-ANK,252,9.0,2
XY-ANK,253,1.0,1
XY-ANK,254,6.0,3
XY-ANK,255,9.0,3
XY-ANK,256,1.0,1
XY-ANK,259,1.0,1
XY-ANK,261,5.0,1
XY-ANK,263,10.0,3
XY-ANK,264,2.0,1
XY-ANK,265,2.0,2
XY-ANK,266,5.0,3
XY-ANK,267,6.0,2
XY-ANK,268,2.0,2
XY-ANK,269,4.0,1
XY-ANK,270,1.0,1
XY-ANK,271,1.0,1
XY-ANK,272,6.0,3
XY-ANK,274,5.0,2
XY-ANK,275,8.0,2
XY-ANK,276,3.0,3
XY-ANK,278,1.0,1
XY-ANK,279,6.0,2
XY-ANK,282,12.0,4
XY-ANK,284,4.0,2
XY-ANK,285,1.0,1
XY-ANK,286,5.0,1
XY-ANK,287,4.0,2
XY-ANK,288,6.0,2
XY-ANK,289,2.0,2
XY-ANK,290,4.0,2
XY-ANK,291,8.0,3
XY-ANK,293,5.0,1
XY-ANK,294,6.0,2
XY-ANK,295,5.0,1
XY-ANK,296,7.0,3
XY-ANK,297,2.0,1
XY-ANK,298,4.0,1
XY-ANK,299,4.0,2
XY-ANK,300,1.0,1
XY-ANK,301,10.0,3
XY-ANK,302,5.0,2
XY-ANK,304,7.0,2
XY-ANK,306,4.0,1
XY-ANK,307,10.0,3
XY-ANK,308,5.0,1
XY-ANK,309,1.0,1
XY-ANK,310,9.0,3
XY-ANK,311,5.0,3
XY-ANK,312,2.0,1
XY-ANK,313,4.0,1
XY-ANK,314,2.0,1
XY-ANK,315,11.0,5
XY-ANK,316,5.0,2
XY-ANK,317,5.0,1
XY-ANK,318,4.0,1
XY-ANK,319,7.0,2
XY-ANK,320,1.0,1
XY-ANK,321,4.0,3
XY-ANK,322,1.0,1
XY-ANK,324,6.0,2
XY-ANK,325,1.0,1
XY-ANK,326,3.0,1
XY-ANK,327,3.0,1
XY-ANK,328,10.0,3
XY-ANK,329,4.0,1
XY-ANK,330,5.0,1
XY-ANK,331,5.0,3
XY-ANK,333,1.0,1
XY-ANK,334,5.0,2
XY-ANK,335,2.0,1
XY-ANK,337,1.0,1
XY-ANK,338,5.0,1
XY-ANK,341,3.0,3
XY-ANK,343,1.0,1
XY-ANK,344,10.0,3
XY-ANK,345,4.0,1
XY-ANK,346,1.0,1
XY-ANK,348,1.0,1
XY-ANK,349,7.0,2
XY-ANK,350,1.0,1
XY-ANK,351,3.0,1
XY-ANK,352,8.0,3
XY-ANK,353,5.0,1
XY-ANK,354,2.0,1
XY-ANK,356,7.0,3
XY-ANK,359,4.0,1
XY-ANK,360,3.0,2
XY-ANK,361,4.0,2
XY-ANK,362,1.0,1
XY-ANK,363,2.0,1
XY-APN,1,5.0,1
XY-APN,3,5.0,1
XY-APN,4,8.0,3
XY-APN,5,1.0,1
XY-APN,6,2.0,1
XY-APN,7,8.0,3
XY-APN,8,8.0,4
XY-APN,10,2.0,2
XY-APN,11,3.0,2
XY-APN,12,8.0,3
XY-APN,13,2.0,2
XY-APN,14,1.0,1
XY-APN,15,8.0,2
XY-APN,16,5.0,2
XY-APN,18,3.0,2
XY-APN,21,1.0,1
XY-APN,22,3.0,1
XY-APN,23,4.0,1
XY-APN,25,4.0,1
XY-APN,26,5.0,1
XY-APN,28,4.0,1
XY-APN,29,4.0,2
XY-APN,30,4.0,2
XY-APN,31,2.0,1
XY-APN,32,2.0,1
XY-APN,33,3.0,2
XY-APN,34,7.0,2
XY-APN,35,6.0,2
XY-APN,36,5.0,2
XY-APN,37,2.0,2
XY-APN,39,8.0,2
XY-APN,40,1.0,1
XY-APN,41,1.0,1
XY-APN,42,2.0,1
XY-APN,43,9.0,4
XY-APN,44,4.0,1
XY-APN,46,3.0,1
XY-APN,47,6.0,3
XY-APN,48,1.0,1
XY-APN,49,2.0,1
XY-APN,50,10.0,4
XY-APN,51,1.0,1
XY-APN,54,5.0,2
XY-APN,55,7.0,3
XY-APN,58,7.0,2
XY-APN,60,4.0,2
XY-APN,61,8.0,3
XY-APN,63,6.0,2
XY-APN,64,4.0,1
XY-APN,65,7.0,4
XY-APN,69,3.0,2
XY-APN,70,5.0,1
XY-APN,71,2.0,1
XY-APN,72,5.0,2
XY-APN,73,3.0,1
XY-APN,75,3.0,2
XY-APN,77,3.0,1
XY-APN,78,6.0,3
XY-APN,79,4.0,1
XY-APN,80,5.0,2
XY-APN,81,10.0,3
XY-APN,82,6.0,3
XY-APN,83,1.0,1
XY-APN,84,1.0,1
XY-APN,85,3.0,1
XY-APN,86,5.0,1
XY-APN,87,7.0,2
XY-APN,88,11.0,3
XY-APN,91,4.0,1
XY-APN,92,1.0,1
XY-APN,95,7.0,2
XY-APN,96,2.0,1
XY-APN,97,5.0,1
XY-APN,98,4.0,1
XY-APN,99,2.0,1
XY-APN,102,9.0,3
XY-APN,105,4.0,1
XY-APN,106,2.0,2
XY-APN,107,8.0,3
XY-APN,108,3.0,2
XY-APN,109,5.0,1
XY-APN,111,2.0,2
XY-APN,112,3.0,3
XY-APN,113,3.0,1
XY-APN,114,2.0,2
XY-APN,116,6.0,2
XY-APN,117,4.0,1
XY-APN,118,3.0,1
XY-APN,119,6.0,2
XY-APN,120,3.0,2
XY-APN,121,1.0,1
XY-APN,122,3.0,1
XY-APN,124,4.0,3
XY-APN,125,6.0,3
XY-APN,126,5.0,2
XY-APN,127,2.0,1
XY-APN,128,9.0,4
XY-APN,129,1.0,1
XY-APN,132,2.0,2
XY-APN,134,3.0,1
XY-APN,135,3.0,1
XY-APN,138,8.0,3
XY-APN,139,3.0,1
XY-APN,140,7.0,3
XY-APN,141,3.0,2
XY-APN,143,5.0,2
XY-APN,145,1.0,1
XY-APN,146,3.0,1
XY-APN,147,5.0,1
XY-APN,148,6.0,2
XY-APN,149,1.0,1
XY-APN,150,5.0,1
XY-APN,151,8.0,2
XY-APN,154,3.0,2
XY-APN,155,2.0,1
